Item_ID	Sentence	Adj	Noun
17582:28	among the hopefuls were 19 -- year -- old trans man felix, and 22 -- year -- old transgender woman, isobel.	trans	man
17582:54	among the hopefuls were 19 -- year -- old trans man felix, and 22 -- year -- old transgender woman, isobel.	transgender	woman
17589:18	“ i dated a trans man … there ’s obviously certain things you need to be mindful of, and parts of their body they are n’t comfortable with you touching.	trans	man
17607:44	but that does not legitimise framing discussions on trans rights from the viewpoint that trans women are a threat.	trans	women
17613:61	“ it ’s quite telling that there seems to be little concern, or certainly little vocal concern, for trans men and the situations that they might find themselves in.	trans	men
17620:43	host faces criticism after interview with ghana ’s ‘ first ’ openly transgender female.	transgender	female
17621:57	a host has been criticised for her “ unprofessional ” behaviour during an interview with ghana ’s ‘ first ’ transgender woman, posted on social media last saturday --lrb- jan 13 --rrb-.	transgender	woman
17640:28	the host said her guest was the first transgender woman in ghana to speak out about her transition in public.	transgender	woman
17754:15	” related: inspiring trans man who overcame legal name change battle dies aged just 25.	trans	man
17791:32	he went on to speculate about what genitals trans women had and claimed children should be encouraged to “ love the bodies they have, not to yearn for something else ”.	trans	women
17828:28	pinknews reader identifies women who publicly attacked transgender man in front of their kids.	transgender	man
17830:24	two women who publicly attacked a transgender man in front of young children are thought to have been identified.	transgender	man
17853:54	in a letter to daily mirror agony aunt coleen nolan, the woman wrote: “ i ’m a transgender woman who has just come out.	transgender	woman
17862:62	” despite one manager being supportive, they refused to overrule their colleague who undermined her rights as a trans woman.	trans	woman
17887:18	” in 2008, a transgender man from portland, oregon revealed he was pregnant, gaining international attention.	transgender	man
17888:18	in 2009, a spanish transgender man became pregnant with twins after a course of fertility treatment.	transgender	man
17889:34	in january 2012, a man in israel became the first transgender man in the state ’s history to give birth.	transgender	man
17890:15	in decemeber, a trans man has married his partner whilst eight -- months pregnant in argentina thanks to a law allowing transgender people to marry without the legal requirement of gender reassignment surgery.	trans	man
18133:25	he came out to students as a trans man last year, in a sermon entitled “ come as you are!	trans	man
